TimeStamp,Symbol,Quantity,Price
51354413446,eaf,230,19
51354421432,cga,135,254
51354421974,cae,255,207
51354430122,dbe,42,183
51354437606,cag,255,59
51354444402,add,269,192
51354446785,egg,113,42
51354474459,egd,43,28
51354487043,eab,172,51
51354487229,afd,235,152
51354494802,acg,167,267
51354521365,acg,132,229
51354558012,cge,43,146
51354575495,dga,250,171
51354586744,ccg,177,64
51354597592,dfg,222,120
51354603047,aeg,237,50
51354606110,cca,13,117
51354638476,eee,168,171
51354642720,bfb,186,161
51354651579,fce,147,10
51354654887,afb,275,156
51354678774,gee,145,205
51354684844,cgb,287,64
51354696440,afb,237,173
51354703829,bee,2,93
51354738625,ffb,288,152
51354757150,acg,4,238
51354761721,gbf,181,185
51354763953,ged,216,388
51354809715,bdf,268,106
51354812122,bab,285,145
51354822549,bcf,77,201
51354839271,ccc,13,165
51354854174,abe,91,344
51354860655,gfb,10,255
51354869218,fcb,241,333
51354881486,dcf,41,256
51354884405,gea,139,94
51354893357,ecc,188,106
51354899292,aeb,172,220
51354964227,dca,126,376
51354967477,fgd,239,121
51354968274,faa,172,63
51354970123,gab,260,91
51354991345,bgb,238,218
51355031784,aae,174,82
51355042733,dfd,190,107
51355045576,fae,1,436
51355046335,gea,5,76
51355047342,cea,50,114
51355060819,fcc,198,16
51355085320,bgc,22,144
51355103801,bac,90,35
51355107169,edf,195,356
51355118961,cde,201,434
51355120852,aag,125,156
51355124824,cgb,290,66
51355149384,gbg,38,13
51355149555,ceb,284,424
51355174157,cge,221,163
51355179676,ged,163,407
51355236729,cfc,13,157
51355237785,cec,251,16
51355245243,ede,83,13
51355259519,fca,296,113
51355260924,ccf,160,30
51355297223,gcg,283,29
51355299471,gca,10,151
51355326703,adf,17,184
51355327601,cgc,75,217
51355332180,dgb,248,51
51355349852,fbg,269,38
51355367449,bdg,8,298
51355402983,gbe,278,76
51355414635,fcf,80,86
51355436535,bed,120,36
51355452481,gdf,293,233
51355455255,aff,181,5
51355471037,bec,283,366
51355491651,cab,230,241
51355495331,dde,120,59
51355524587,fdg,64,112
51355526610,fcb,110,359
51355542394,bec,253,387
51355561080,gdb,30,161
51355568870,age,111,136
51355579099,dag,215,71
51355600227,ffg,262,117
51355615216,gcf,167,19
51355619934,abd,160,132
51355627733,eff,158,135
51355637600,gdb,183,169
51355645662,efc,113,242
51355651080,abb,263,246
51355675146,bcd,242,150
51355678794,eda,61,74
51355688953,acb,299,193
51355696687,aaf,26,381
51355730994,bdf,32,97
51355732145,dge,295,54
51355734991,acf,124,9
51355767337,fff,207,86
51355768957,dfc,9,89
51355782044,fdd,148,21
51355785308,cfe,187,16
51355787040,cgd,202,19
51355801542,acc,244,131
51355808797,bce,158,108
51355827806,eeb,244,97
51355871597,acd,125,60
51355876445,eeg,13,105
51355917337,agd,234,222
51355939054,afg,231,66
51355958747,ebg,118,103
51355970441,abf,276,37
51355982325,cbb,122,100
51355987392,ddd,38,277
51356020538,ffe,150,11
51356051722,ecc,215,106
51356069856,fce,10,9
51356072851,gaf,119,5
51356076589,fde,202,51
51356102874,dcb,241,76
51356104290,adb,275,161
51356127271,bbg,239,150
51356129806,dbe,133,215
51356143314,bfc,212,184
51356151493,ced,48,62
51356156580,cfd,230,34
51356166506,ccc,280,151
51356191617,fbe,55,155
51356219430,aca,65,5
51356236412,faf,224,22
51356271925,aef,98,240
51356292781,caa,237,229
51356296854,dbc,46,70
51356304192,aee,58,7
51356319167,gac,10,92
51356320837,aec,201,264
51356343528,edf,92,359
51356351541,dbc,146,72
51356359423,cbd,221,106
51356384453,dec,113,55
51356385812,fdg,267,104
51356395974,ecg,95,99
51356406313,eba,167,104
51356429285,eff,232,113
51356431084,bda,201,276
51356431197,ccf,251,24
51356451331,bcb,231,89
51356452225,ebg,138,113
51356481982,dba,168,48
51356501483,baf,154,13
51356508490,cae,152,223
51356517186,ffa,32,8
51356517879,dde,169,54
51356527229,dae,138,134
51356529799,beg,149,195
51356555342,bde,101,143
51356569000,ccb,170,16
51356571792,aea,217,154
51356593231,fbg,283,42
51356594025,bbg,133,122
51356605651,bbd,55,61
51356613864,abd,45,137
51356614563,fdg,242,104
51356636766,abg,233,63
51356652584,gdf,140,186
51356671932,ecb,264,78
51356697818,gaa,276,152
51356700659,gfa,260,170
51356720094,fed,217,328
51356738478,eea,121,162
51356775722,dbd,38,294
51356779443,gbc,151,151
51356793784,cba,290,101
51356808987,bcc,216,10
51356823375,cce,161,200
51356826521,edd,33,152
51356827995,dfd,274,112
51356839013,fad,215,69
51356855671,efe,276,141
51356862989,dbf,1,469
51356863393,dfa,29,47
51356866937,gfd,196,152
51356883547,baf,152,10
51356926948,dbb,231,131
51356948147,bff,147,114
51356971421,fcb,129,405
51356995551,faf,154,21
51357003272,bef,2,5
51357011250,aed,229,190
51357022397,cac,290,68
51357036010,ebg,142,98
51357039247,dfg,113,100
51357048468,bfd,220,280
51357049153,dde,233,58
51357098847,ace,156,385
51357106577,adg,53,188
51357115248,deg,209,68
51357126872,cbg,281,287
51357130237,cfb,98,12
51357137699,fgg,216,166
51357140935,agb,76,274
51357148722,cbc,91,190
51357165514,gda,231,292
51357185132,cfg,135,170
51357198329,fee,217,104
51357208247,dgd,13,58
51357236622,daf,125,367
51357243207,dgc,49,31
51357247418,bab,221,140
51357260976,agc,122,5
51357277669,gbb,70,177
51357286400,dda,12,93
51357291896,bee,271,100
51357292885,bgd,14,46
51357297259,fea,142,290
51357318259,eca,268,6
51357347896,dfb,148,136
51357356890,abg,70,68
51357379384,cde,223,368
51357381951,feb,219,225
51357393214,baa,264,228
51357400931,dcg,269,136
51357406525,cdb,174,9
51357413398,bef,258,5
51357418071,deb,225,139
51357421427,fac,225,85
51357422387,edb,28,182
51357430066,gde,111,42
51357457768,ecd,238,76
51357471773,egg,278,35
51357483039,aab,69,81
51357494709,gfc,56,161
51357496676,beg,5,171
51357532889,gge,165,232
51357534125,ggf,193,60
51357553632,deg,127,57
51357564776,afg,175,69
51357597027,cgg,78,226
51357606435,fbf,128,148
51357607177,dad,283,178
51357629367,cea,281,101
51357631220,ddb,219,27
51357636933,fcg,147,263
51357636997,gcc,73,84
51357637167,gba,259,21
51357652622,dgf,102,61
51357681995,cce,273,174
51357689168,ddg,273,457
51357728914,bfc,18,152
51357728997,egf,78,61
51357740968,ggg,203,129
51357740999,eag,15,170
51357755268,geb,258,90
51357772204,dfb,113,122
51357788327,ccg,103,70
51357791857,eba,236,91
51357814516,ebd,76,198
51357819014,fba,254,254
51357821079,fga,171,372
51357823998,cfg,50,190
51357837222,fdf,242,223
51357861822,cfc,82,166
51357862514,gbd,13,23
51357877372,gca,53,166
51357878898,caf,187,10
51357879685,bac,111,40
51357892529,gca,118,149
51357905907,ecg,119,93
51357922174,bfc,51,135
51357934028,cee,184,241
51357970341,cde,224,345
51357991797,bcd,159,157
51357998091,fbd,121,164
51358011069,fgc,139,131
51358020136,bfa,185,139
51358056285,ebc,91,38
51358073311,fba,90,292
51358077043,geg,90,280
51358105852,aad,143,182
51358108153,bae,130,372
51358136314,cff,67,32
51358155189,cgd,166,19
51358161246,geg,67,229
51358166201,bba,236,5
51358166752,dcd,86,194
51358199082,dac,93,88
51358202519,eeb,133,106
51358213263,fgd,266,142
51358221387,ged,55,423
51358240506,gec,58,118
51358240972,cdg,242,151
51358243629,gfg,143,93
51358245550,bgf,270,125
51358253031,aeg,223,53
51358271147,aaa,167,241
51358312575,cca,280,115
51358319714,def,14,484
51358330508,egg,192,41
51358333050,gde,199,34
51358339232,dee,222,278
51358353355,dad,202,176
51358406662,add,234,213
51358411743,geb,66,107
51358418143,ebb,184,149
51358421421,edf,137,427
51358452561,gac,135,78
51358453778,bfa,141,159
51358457780,cgg,218,235
51358463862,fec,97,25
51358468441,bda,211,259
51358481020,gcb,25,27
51358493007,eag,36,149
51358511339,gae,190,96
51358526167,fda,250,56
51358529046,ebe,187,175
51358543027,acf,70,9
51358564123,gfa,142,168
51358578144,eac,271,19
51358579871,fdb,223,203
51358615665,dfa,155,38
51358627447,egf,226,68
51358627546,cad,14,135
51358629128,eaf,94,19
51358646653,eed,110,19
51358670774,eaf,254,17
51358685847,dcd,194,221
51358685988,fcd,146,224
51358697509,agf,103,69
51358707233,bag,82,90
51358717994,def,199,571
51358765059,afd,109,161
51358766474,fge,231,171
51358766593,gce,271,282
51358776122,bbb,21,38
51358778799,dce,69,70
51358794251,fbb,298,6
51358822647,ffd,120,84
51358832281,cgg,272,242
51358840750,bdb,254,77
51358840829,gdb,197,136
51358885528,aga,100,232
51358914867,age,155,121
51358950462,ebd,131,215
51358967029,acb,123,225
51358971783,ede,279,11
51359000557,efb,83,133
51359029415,bge,223,235
51359032954,bff,84,116
51359046717,fcc,245,15
51359068624,deg,86,63
51359079115,cff,105,25
51359085098,acc,152,115
51359094854,cgc,273,240
51359097154,dfe,157,74
51359120119,fba,21,329
51359146955,gcf,299,17
51359151360,bdc,176,43
51359231606,gag,186,160
51359242842,bec,71,383
51359268979,bbf,264,115
51359302049,fbe,35,184
51359336396,bge,95,239
51359358689,bbg,146,143
51359361397,ecf,242,8
51359362404,dcd,282,254
51359403577,aba,78,229
51359403920,edc,219,71
51359405138,fcg,273,244
51359422427,bbd,28,68
51359425123,fdf,159,240
51359488157,bad,258,28
51359502285,fgb,260,187
51359505738,ceb,287,424
51359538044,adc,88,212
51359540830,bfg,186,121
51359624711,ebf,44,90
51359625285,ead,192,41
51359638234,ada,60,365
51359652214,eec,119,217
51359676580,dbd,222,249
51359707665,gfe,173,87
51359716761,efa,92,256
51359718232,fgf,138,184
51359771986,caf,12,11
51359796810,bgd,32,51
51359798756,bbe,13,131
51359803599,ffc,277,320
51359809201,gdb,213,114
51359813202,bef,145,5
51359821218,aec,202,290
51359829355,gbf,203,151
51359854676,cfd,287,40
51359864472,ebb,217,125
51359874927,fea,103,243
51359885623,bad,251,29
51359900891,dba,36,54
51359916432,cge,249,133
51359928353,cab,116,195
51359954327,fbg,95,34
51359961733,ged,183,359
51360028680,agg,126,70
51360031689,ffg,229,101
51360054052,faf,7,17
51360062381,bdg,140,333
51360082473,bdd,266,230
51360089615,ega,219,12
51360090364,cbe,215,18
51360095822,bbd,202,67
51360103725,ddf,34,65
51360115739,fef,196,73
51360127785,aea,168,127
51360149708,aae,222,92
51360157145,eab,286,56
51360164843,bca,144,103
51360165051,bcg,28,117
51360180942,dce,62,65
51360184754,dag,203,71
51360188256,dfd,13,108
51360193377,cef,202,188
51360226679,bfe,29,574
51360244067,afa,99,142
51360269651,ddc,2,136
51360306945,daa,41,68
51360315226,bfd,68,310
51360322063,ceg,205,117
51360325390,bcf,292,196
51360348424,gfe,165,87
51360352853,dcc,212,242
51360359705,fgg,177,141
51360369805,ccd,58,206
51360372672,cee,250,219
51360374610,fdc,74,185
51360390765,fff,110,69
51360391748,fad,1,79
51360395972,dfa,192,38
51360416399,gef,225,93
51360422245,fea,242,228
51360425235,ege,165,245
51360429022,dbe,161,195
51360431155,cdd,206,195
51360438941,edc,92,60
51360439540,beg,293,181
51360450904,gdg,8,92
51360456083,dbg,123,22
51360467986,fcc,24,16
51360470440,dbf,182,389
51360503011,fee,153,92
51360512921,ffb,203,144
51360526478,edg,205,434
51360534622,gdb,238,107
51360551424,bef,265,5
51360586735,fff,77,56
51360588016,fed,231,324
51360591407,dga,82,141
51360606427,cdc,155,160
51360629783,gdc,155,46
51360632190,gga,77,211
51360652745,ded,252,100
51360663699,ebc,17,31
51360692675,egc,208,64
51360721255,dgb,253,46
51360743742,abd,40,115
51360762319,cag,296,67
51360773887,ggg,51,148
51360776962,bfb,194,173
51360779852,efd,211,264
51360784931,ece,124,113
51360787061,dff,43,462
51360796052,egg,171,46
51360834440,bae,34,420
51360839999,ggc,240,47
51360910648,ggd,238,284
51360947512,acg,5,218
51360952788,bea,177,143
51361017055,eef,296,249
51361068630,ecg,22,84
51361085217,efg,278,151
51361094459,fag,273,182
51361099662,dfg,197,100
51361100907,gba,295,17
51361110956,afe,141,319
51361132039,eff,108,134
51361133194,dag,292,81
51361140930,bee,264,87
51361190969,gbe,265,89
51361198546,gcd,239,172
51361206857,acd,13,56
51361214953,ggb,8,17
51361232121,afb,19,160
51361249516,ecb,293,92
51361263870,aae,240,98
51361267502,bac,231,36
51361270979,afc,1,155
51361290871,ffa,8,6
51361295894,agd,278,182
51361328351,bdd,24,239
51361331479,cgf,59,319
51361338444,fca,27,100
51361353102,gbg,258,13
51361454654,gbc,76,167
51361457229,fca,45,107
51361457460,gff,128,20
51361463198,agb,254,301
51361484776,cdf,258,100
51361494896,ddf,229,52
51361505850,dfb,138,104
51361525893,cbf,298,221
51361527896,bbb,157,35
51361576155,ebd,143,210
51361576545,dcd,251,256
51361626794,aca,163,5
51361647278,egd,180,29
51361650706,ecc,79,108
51361657976,ffd,203,92
51361699861,ddd,138,310
51361700302,gdd,251,108
51361703893,feg,9,69
51361747430,eee,291,140
51361765161,bda,258,261
51361783180,bea,65,137
51361812244,ffe,134,11
51361814948,gfd,175,179
51361819613,eae,164,59
51361821285,cda,173,61
51361827415,aac,290,181
51361838495,fga,262,353
51361858085,fac,272,91
51361862779,gaf,275,5
51361904356,aeb,161,217
51361906118,bae,97,365
51361945910,fdd,229,22
51361963323,ced,171,63
51361970289,acf,38,10
51362003921,edc,71,67
51362014629,ccb,96,16
51362034059,gad,267,166
51362054811,ffd,60,92
51362066296,edd,140,148
51362080322,ebg,152,111
51362093397,bae,174,383
51362113648,cbf,58,194
51362131111,fdb,68,207
51362152242,eaa,130,206
51362172491,eca,245,7
51362202209,agc,140,5
51362246779,ccb,286,16
51362258239,gea,124,63
51362264425,edc,20,69
51362273032,fff,64,61
51362274381,caa,129,251
51362357671,cbf,85,192
51362381331,bab,239,161
51362388639,gab,25,98
51362405233,cef,13,219
51362426911,abf,73,43
51362431389,cec,4,14
51362437793,dgg,141,303
51362471205,dfg,272,85
51362475904,dfd,245,102
51362484356,dab,251,131
51362489316,fab,36,55
51362528651,edg,192,425
51362577933,dcg,15,115
51362597899,fcb,87,473
51362608459,abe,15,309
51362616268,bfa,275,178
51362619465,bbd,143,67
51362621282,bga,195,39
51362621538,bgc,101,139
51362621896,bdc,142,34
51362656986,cff,182,21
51362669193,dea,225,127
51362698810,fbd,266,144
51362700225,aad,132,205
51362722933,acc,95,121
51362725193,adc,268,248
51362791629,dcc,138,244
51362792729,aaf,161,403
51362809640,ccc,147,134
51362839770,cbb,86,108
51362864169,dga,289,162
51362864614,eae,181,68
51362884849,fcf,252,76
51362929998,acf,90,8
51362932872,fef,66,67
51362940079,ddc,146,136
51362954610,bdb,140,82
51362955760,afd,181,151
51362980785,fbc,226,230
51362983005,cbg,298,235
51363022387,bbc,76,22
51363026497,efe,100,132
51363031364,fae,258,518
51363032760,abf,114,50
51363053981,age,238,96
51363057412,cae,283,254
51363063810,gfa,47,157
51363105486,ccf,254,28
51363110363,daa,272,74
51363150327,bcg,152,128
51363159557,cfg,104,197
51363161555,gag,162,156
51363165341,gbf,243,158
51363177677,bed,111,37
51363178299,ceb,80,496
51363197093,bce,201,105
51363209485,cgc,100,261
51363240467,ebb,219,112
51363251626,baa,134,214
51363262143,afb,234,169
51363271091,cfd,127,46
51363271272,fea,230,259
51363276138,abd,50,109
51363277232,eab,170,50
51363304338,cdd,96,171
51363327001,dde,207,59
51363340649,cfa,45,96
51363370390,gda,16,274
51363373708,fdg,77,116
51363374466,fgc,85,142
51363402550,gge,165,252
51363407519,cec,139,11
51363461170,gdb,32,126
51363482038,cga,170,243
51363482589,afb,140,155
51363506294,gcg,268,29
51363526110,cea,143,105
51363543504,fbc,144,193
51363552945,fgf,255,200
51363570052,aee,86,7
51363576744,gfb,50,234
51363577683,fcd,20,185
51363604059,dca,89,439
51363627606,gbb,194,194
51363652597,ggd,125,255
51363666942,cfb,49,9
51363671102,bfe,222,574
51363677384,ace,295,419
51363704848,dfb,111,93
51363705276,bbb,146,31
51363724057,bdf,38,115
51363737782,ccf,131,28
51363748525,beb,79,149
51363756012,fda,35,49
51363778113,bfe,285,671
51363784186,ddf,143,42
51363801120,eae,7,73
51363830990,cbd,118,95
51363831630,ega,14,12
51363832502,fcg,241,236
51363844755,abc,239,5
51363851652,eea,25,147
51363868480,gdb,57,119
51363871533,bbg,197,143
51363877240,ccg,220,82
51363881203,afb,71,124
51363892939,ead,156,35
51363912358,bgd,64,52
51363932210,dfe,29,80
51363939450,abc,162,5
51363949142,gfd,46,155
51363955052,bgg,33,155
51363987466,egb,90,453
51364017821,eeg,245,105
51364045142,ceg,27,95
51364049130,agc,235,5
51364070260,cca,59,101
51364085908,ade,189,201
51364089400,gfc,127,165
51364097863,fba,150,352
51364098240,gba,292,17
51364126913,fad,121,63
51364130897,dcd,259,273
51364134077,cgf,267,366
51364156623,geg,90,194
51364163753,ece,207,105
51364166530,fge,92,177
51364174076,cdb,70,8
51364176497,abg,225,75
51364190715,fgb,136,200
51364192002,fdc,125,218
51364221424,eac,157,15
51364230697,dac,120,75
51364232776,fga,244,282
51364246741,aga,49,185
51364247906,faa,73,60
51364256734,dbd,280,209
51364263656,daa,227,68
51364285300,aaf,193,467
51364302894,gba,36,16
51364305297,dff,166,471
51364306558,egg,259,44
51364316108,dad,79,197
51364346205,cgc,183,250
51364354725,adg,91,184
51364364566,ede,230,10
51364375345,aed,79,180
51364433494,gee,73,176
51364452547,cbb,199,126
51364473722,fdg,66,112
51364486092,cdf,21,105
51364510990,gfb,97,236
51364517426,eda,201,80
51364585793,cce,195,151
51364586289,dcf,92,250
51364608468,cgg,138,220
51364614964,cdf,38,121
51364635572,bgb,17,211
51364640723,bag,296,103
51364665993,dge,26,57
51364704687,baf,251,11
51364709692,fag,252,203
51364713017,cad,26,139
51364741384,aag,177,138
51364749939,afa,5,150
51364770393,dbc,170,74
51364774051,agd,245,165
51364804235,bdg,159,273
51364811128,gbg,73,13
51364823787,fgg,60,122
51364827312,aff,148,5
51364868863,cfe,255,15
51364877601,fbe,188,165
51364887822,cgb,204,54
51364890449,adf,249,167
51364916805,cfd,11,38
51364921893,gca,101,141
51364955298,aff,254,5
51365003009,ddb,211,27
51365041039,abb,231,260
51365053777,bge,40,229
51365063548,efe,233,147
51365096601,bfd,129,248
51365127372,efc,270,239
51365130296,fcc,276,18
51365133569,fcf,273,86
51365145900,dag,180,87
51365164384,bcb,143,73
51365170615,gfe,261,102
51365178151,afc,98,134
51365203444,bde,64,155
51365210262,eba,140,105
51365215453,dcd,148,278
51365229561,dde,34,47
51365240722,ggg,267,134
51365285010,dfc,186,80
51365286717,fce,82,9
51365322048,dcb,100,85
51365326342,aag,132,142
51365334483,bca,119,85
51365361540,dec,250,58
51365379687,dae,168,109
51365382227,bff,134,121
51365418013,fbf,100,167
51365429579,feb,295,220
51365430133,dba,56,58
51365432730,cae,110,254
51365448532,deb,180,137
51365466011,aca,256,5
51365473852,dbg,34,26
51365480275,cfd,31,41
51365532913,egc,16,55
51365535359,gfb,171,212
51365540723,efg,228,128
51365545364,efc,108,207
51365552678,ddc,93,155
51365557874,fde,50,48
51365576148,cdd,143,177
51365600677,dfg,200,91
51365607048,fga,179,256
51365607736,dbb,115,128
51365621455,cba,34,105
51365654593,egd,111,28
51365664319,beb,169,128
51365691596,gcd,188,154
51365691921,dab,181,120
51365696719,eag,67,171
51365710500,add,237,221
51365721505,dda,249,74
51365742560,agf,50,67
51365750023,gaa,40,179
51365774254,fda,30,41
51365776499,cce,72,160
51365785102,adb,259,151
51365791186,agb,204,270
51365816583,aef,272,256
51365833923,aeg,295,42
51365839836,gdf,11,193
51365853820,dfa,258,34
51365866835,cea,83,97
51365888471,bgc,76,123
51365891253,cbc,180,216
51365895360,fgd,133,147
51365903683,abd,24,92
51365921908,gbe,279,73
51365952335,aeg,7,47
51365955691,egd,297,25
51365960067,afg,196,79
51365975754,dgd,37,62
51365976420,bce,103,96
51365991969,dbe,38,222
51366010753,cdg,112,147
51366012148,aeg,267,51
51366035717,gge,189,214
51366059758,fad,11,69
51366084370,dgg,39,269
51366085333,gcf,292,16
51366087508,efa,158,256
51366089470,acf,286,6
51366094048,cge,248,136
51366096611,acc,248,117
51366101637,dce,84,55
51366106746,ebd,135,186
